food_id,food_name,category,ingredient_order,ingredient_name,ingredient_type,reason_if_unhealthy,health_concern_tag,ingredient_note
34,SnackNest Salted Crackers Mix,Snacks,5,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
34,SnackNest Salted Crackers Mix,Snacks,6,Potatoes,Neutral,,,Main starch base ingredient.
34,SnackNest Salted Crackers Mix,Snacks,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,1,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
35,GoldenSpoon Spicy Pretzels Cup,Snacks,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
35,GoldenSpoon Spicy Pretzels Cup,Snacks,3,Potatoes,Neutral,,,Main starch base ingredient.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,4,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
35,GoldenSpoon Spicy Pretzels Cup,Snacks,5,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,6,Corn,Neutral,,,Main grain base ingredient.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,7,Spices,Neutral,,,Used for flavoring.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,8,Rolled Oats,Healthy,,,Common cereal grain with some fiber.
35,GoldenSpoon Spicy Pretzels Cup,Snacks,9,Rice Flour,Neutral,,,Common flour base used for texture.
36,MealMint Mango Pretzels Lite,Snacks,1,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
36,MealMint Mango Pretzels Lite,Snacks,2,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
36,MealMint Mango Pretzels Lite,Snacks,3,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
36,MealMint Mango Pretzels Lite,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
36,MealMint Mango Pretzels Lite,Snacks,5,Potatoes,Neutral,,,Main starch base ingredient.
36,MealMint Mango Pretzels Lite,Snacks,6,Spices,Neutral,,,Used for flavoring.
36,MealMint Mango Pretzels Lite,Snacks,7,Corn,Neutral,,,Main grain base ingredient.
37,SmartSnack Barbecue Nachos Plus,Snacks,1,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
37,SmartSnack Barbecue Nachos Plus,Snacks,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
37,SmartSnack Barbecue Nachos Plus,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
37,SmartSnack Barbecue Nachos Plus,Snacks,4,Potatoes,Neutral,,,Main starch base ingredient.
37,SmartSnack Barbecue Nachos Plus,Snacks,5,Spices,Neutral,,,Used for flavoring.
37,SmartSnack Barbecue Nachos Plus,Snacks,6,Corn,Neutral,,,Main grain base ingredient.
37,SmartSnack Barbecue Nachos Plus,Snacks,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
38,PrimePantry Mango Crackers Treat,Snacks,1,Potatoes,Neutral,,,Main starch base ingredient.
38,PrimePantry Mango Crackers Treat,Snacks,2,Corn,Neutral,,,Main grain base ingredient.
38,PrimePantry Mango Crackers Treat,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
38,PrimePantry Mango Crackers Treat,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
38,PrimePantry Mango Crackers Treat,Snacks,5,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
38,PrimePantry Mango Crackers Treat,Snacks,6,Spices,Neutral,,,Used for flavoring.
38,PrimePantry Mango Crackers Treat,Snacks,7,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
39,PrimePantry Spicy Chips Classic,Snacks,1,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
39,PrimePantry Spicy Chips Classic,Snacks,2,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
39,PrimePantry Spicy Chips Classic,Snacks,3,Corn,Neutral,,,Main grain base ingredient.
39,PrimePantry Spicy Chips Classic,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
39,PrimePantry Spicy Chips Classic,Snacks,5,Spices,Neutral,,,Used for flavoring.
39,PrimePantry Spicy Chips Classic,Snacks,6,Potatoes,Neutral,,,Main starch base ingredient.
39,PrimePantry Spicy Chips Classic,Snacks,7,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
39,PrimePantry Spicy Chips Classic,Snacks,8,Hydrogenated Fat,Unhealthy,May contribute unhealthy trans fat intake depending on formulation.,Trans fat risk,
39,PrimePantry Spicy Chips Classic,Snacks,9,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
40,LiteLeaf Herb Chips Max,Snacks,1,Corn,Neutral,,,Main grain base ingredient.
40,LiteLeaf Herb Chips Max,Snacks,2,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
40,LiteLeaf Herb Chips Max,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
40,LiteLeaf Herb Chips Max,Snacks,4,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
40,LiteLeaf Herb Chips Max,Snacks,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
40,LiteLeaf Herb Chips Max,Snacks,6,Spices,Neutral,,,Used for flavoring.
40,LiteLeaf Herb Chips Max,Snacks,7,Potatoes,Neutral,,,Main starch base ingredient.
41,UrbanMunch Pepper Puffs Bites,Snacks,1,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
41,UrbanMunch Pepper Puffs Bites,Snacks,2,Corn,Neutral,,,Main grain base ingredient.
41,UrbanMunch Pepper Puffs Bites,Snacks,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
41,UrbanMunch Pepper Puffs Bites,Snacks,4,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
41,UrbanMunch Pepper Puffs Bites,Snacks,5,Potatoes,Neutral,,,Main starch base ingredient.
41,UrbanMunch Pepper Puffs Bites,Snacks,6,Spices,Neutral,,,Used for flavoring.
41,UrbanMunch Pepper Puffs Bites,Snacks,7,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
41,UrbanMunch Pepper Puffs Bites,Snacks,8,Raising Agents,Neutral,,,Used in bakery formulations.
41,UrbanMunch Pepper Puffs Bites,Snacks,9,Fortified Vitamins,Healthy,,,Added micronutrients may improve nutritional profile.
42,MunchMate Strawberry Crackers Crunch,Snacks,1,Potatoes,Neutral,,,Main starch base ingredient.
42,MunchMate Strawberry Crackers Crunch,Snacks,2,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
42,MunchMate Strawberry Crackers Crunch,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
42,MunchMate Strawberry Crackers Crunch,Snacks,4,Corn,Neutral,,,Main grain base ingredient.
42,MunchMate Strawberry Crackers Crunch,Snacks,5,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
42,MunchMate Strawberry Crackers Crunch,Snacks,6,Spices,Neutral,,,Used for flavoring.
43,FreshBite Butter Crackers Delight,Snacks,1,Potatoes,Neutral,,,Main starch base ingredient.
43,FreshBite Butter Crackers Delight,Snacks,2,Spices,Neutral,,,Used for flavoring.
43,FreshBite Butter Crackers Delight,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
43,FreshBite Butter Crackers Delight,Snacks,4,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
43,FreshBite Butter Crackers Delight,Snacks,5,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
43,FreshBite Butter Crackers Delight,Snacks,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
43,FreshBite Butter Crackers Delight,Snacks,7,Corn,Neutral,,,Main grain base ingredient.
44,PureSip Barbecue Crackers Mix,Snacks,1,Corn,Neutral,,,Main grain base ingredient.
44,PureSip Barbecue Crackers Mix,Snacks,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
44,PureSip Barbecue Crackers Mix,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
44,PureSip Barbecue Crackers Mix,Snacks,4,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
44,PureSip Barbecue Crackers Mix,Snacks,5,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
44,PureSip Barbecue Crackers Mix,Snacks,6,Potatoes,Neutral,,,Main starch base ingredient.
45,ZestyBowl Strawberry Pretzels Cup,Snacks,1,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
45,ZestyBowl Strawberry Pretzels Cup,Snacks,2,Spices,Neutral,,,Used for flavoring.
45,ZestyBowl Strawberry Pretzels Cup,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
45,ZestyBowl Strawberry Pretzels Cup,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
45,ZestyBowl Strawberry Pretzels Cup,Snacks,5,Corn,Neutral,,,Main grain base ingredient.
45,ZestyBowl Strawberry Pretzels Cup,Snacks,6,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
46,FamilyChoice Pepper Crackers Lite,Snacks,1,Spices,Neutral,,,Used for flavoring.
46,FamilyChoice Pepper Crackers Lite,Snacks,2,Potatoes,Neutral,,,Main starch base ingredient.
46,FamilyChoice Pepper Crackers Lite,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
46,FamilyChoice Pepper Crackers Lite,Snacks,4,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
46,FamilyChoice Pepper Crackers Lite,Snacks,5,Corn,Neutral,,,Main grain base ingredient.
46,FamilyChoice Pepper Crackers Lite,Snacks,6,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
46,FamilyChoice Pepper Crackers Lite,Snacks,7,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
46,FamilyChoice Pepper Crackers Lite,Snacks,8,Cultures,Healthy,,,Beneficial in fermented dairy products.
47,HappyHarvest Chocolate Crackers Plus,Snacks,1,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
47,HappyHarvest Chocolate Crackers Plus,Snacks,2,Spices,Neutral,,,Used for flavoring.
47,HappyHarvest Chocolate Crackers Plus,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
47,HappyHarvest Chocolate Crackers Plus,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
47,HappyHarvest Chocolate Crackers Plus,Snacks,5,Potatoes,Neutral,,,Main starch base ingredient.
48,MunchMate Chilli Lime Pretzels Treat,Snacks,1,Potatoes,Neutral,,,Main starch base ingredient.
48,MunchMate Chilli Lime Pretzels Treat,Snacks,2,Corn,Neutral,,,Main grain base ingredient.
48,MunchMate Chilli Lime Pretzels Treat,Snacks,3,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
48,MunchMate Chilli Lime Pretzels Treat,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
48,MunchMate Chilli Lime Pretzels Treat,Snacks,5,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
48,MunchMate Chilli Lime Pretzels Treat,Snacks,6,Spices,Neutral,,,Used for flavoring.
48,MunchMate Chilli Lime Pretzels Treat,Snacks,7,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
48,MunchMate Chilli Lime Pretzels Treat,Snacks,8,Chickpea Flour,Healthy,,,Adds plant protein and fiber.
49,SmartSnack Roasted Pretzels Classic,Snacks,1,Corn,Neutral,,,Main grain base ingredient.
49,SmartSnack Roasted Pretzels Classic,Snacks,2,Potatoes,Neutral,,,Main starch base ingredient.
49,SmartSnack Roasted Pretzels Classic,Snacks,3,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
49,SmartSnack Roasted Pretzels Classic,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
49,SmartSnack Roasted Pretzels Classic,Snacks,5,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
49,SmartSnack Roasted Pretzels Classic,Snacks,6,Spices,Neutral,,,Used for flavoring.
50,UrbanMunch Creamy Puffs Max,Snacks,1,Corn,Neutral,,,Main grain base ingredient.
50,UrbanMunch Creamy Puffs Max,Snacks,2,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
50,UrbanMunch Creamy Puffs Max,Snacks,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
50,UrbanMunch Creamy Puffs Max,Snacks,4,Potatoes,Neutral,,,Main starch base ingredient.
50,UrbanMunch Creamy Puffs Max,Snacks,5,Spices,Neutral,,,Used for flavoring.
50,UrbanMunch Creamy Puffs Max,Snacks,6,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
51,HomeCart Herb Nachos Bites,Snacks,1,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
51,HomeCart Herb Nachos Bites,Snacks,2,Corn,Neutral,,,Main grain base ingredient.
51,HomeCart Herb Nachos Bites,Snacks,3,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
51,HomeCart Herb Nachos Bites,Snacks,4,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
51,HomeCart Herb Nachos Bites,Snacks,5,Spices,Neutral,,,Used for flavoring.
51,HomeCart Herb Nachos Bites,Snacks,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
52,QuickTreat Masala Crackers Crunch,Snacks,1,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
52,QuickTreat Masala Crackers Crunch,Snacks,2,Spices,Neutral,,,Used for flavoring.
52,QuickTreat Masala Crackers Crunch,Snacks,3,Corn,Neutral,,,Main grain base ingredient.
52,QuickTreat Masala Crackers Crunch,Snacks,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
52,QuickTreat Masala Crackers Crunch,Snacks,5,Potatoes,Neutral,,,Main starch base ingredient.
52,QuickTreat Masala Crackers Crunch,Snacks,6,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
52,QuickTreat Masala Crackers Crunch,Snacks,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
52,QuickTreat Masala Crackers Crunch,Snacks,8,Glucose Syrup,Unhealthy,Rapidly absorbed sugar source that may raise blood sugar quickly.,High glycemic load,
53,MealMint Herb Puffs Delight,Snacks,1,Spices,Neutral,,,Used for flavoring.
53,MealMint Herb Puffs Delight,Snacks,2,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
53,MealMint Herb Puffs Delight,Snacks,3,Potatoes,Neutral,,,Main starch base ingredient.
53,MealMint Herb Puffs Delight,Snacks,4,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
53,MealMint Herb Puffs Delight,Snacks,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
53,MealMint Herb Puffs Delight,Snacks,6,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
53,MealMint Herb Puffs Delight,Snacks,7,Corn,Neutral,,,Main grain base ingredient.
53,MealMint Herb Puffs Delight,Snacks,8,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
54,FunFoods Herb Pretzels Mix,Snacks,1,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
54,FunFoods Herb Pretzels Mix,Snacks,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
54,FunFoods Herb Pretzels Mix,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
54,FunFoods Herb Pretzels Mix,Snacks,4,Potatoes,Neutral,,,Main starch base ingredient.
54,FunFoods Herb Pretzels Mix,Snacks,5,Spices,Neutral,,,Used for flavoring.
54,FunFoods Herb Pretzels Mix,Snacks,6,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
54,FunFoods Herb Pretzels Mix,Snacks,7,Corn,Neutral,,,Main grain base ingredient.
54,FunFoods Herb Pretzels Mix,Snacks,8,Milk Solids,Healthy,,,Provide protein and calcium.
55,NutriPick Pepper Pretzels Cup,Snacks,1,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
55,NutriPick Pepper Pretzels Cup,Snacks,2,Corn,Neutral,,,Main grain base ingredient.
55,NutriPick Pepper Pretzels Cup,Snacks,3,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
55,NutriPick Pepper Pretzels Cup,Snacks,4,Spices,Neutral,,,Used for flavoring.
55,NutriPick Pepper Pretzels Cup,Snacks,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
55,NutriPick Pepper Pretzels Cup,Snacks,6,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
56,CrispyCo Mango Puffs Lite,Snacks,1,Corn,Neutral,,,Main grain base ingredient.
56,CrispyCo Mango Puffs Lite,Snacks,2,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
